	Gold 	 Count 	 Distribution 	 Recalled 	 Recall %
G:NNC P:VBW pagsubok 94 14 		Context - ginamit|VBOF sa|CCT *pagsubok|VBW* ng|CCB hypothesis|FW 
G:NNC P:VBW pagsubok 953 35 		Context - ilang|PRQ_CCP mga|DTCP *pagsubok|VBW* sa|CCT ilang|PRQ_CCP 
G:NNC P:VBW pagsunog 400 28 		Context - humantong|VBAF sa|CCT *pagsunog|VBW* sa|CCT sarili|NNC 
G:NNC P:VBW pagsunog 845 5 		Context - ,|PMC tulad_ng|JJC *pagsunog|VBW* ng|CCB organikong|JJD_CCP 
G:NNC P:VBW pagsuporta 2578 53 		Context - petisyon|NNC sa|CCT *pagsuporta|VBW* ng|CCB liwasan|NNC 
G:NNC P:VBW pagsusulit 3026 8 		Context - kentei|FW na|CCP *pagsusulit|VBW* sa|CCT 6000|CDB 
G:NNC P:VBW pagtaas 295 16 		Context - ang|DTC mistulang|RBM *pagtaas|VBW* ng|CCB sukat|NNC 
G:NNC P:VBW pagtaguyod 2320 15 		Context - Senado|NNP sa|CCT *pagtaguyod|VBW* ng|CCB espesyal|JJD 
G:NNC P:VBW pagtaguyod 2320 33 		Context - House_of_Commons|NNP sa|CCT *pagtaguyod|VBW* ng|CCB komiteng|NNC_CCP 
G:NNC P:VBW pagtaguyod 291 16 		Context - Turin|NNP ang|DTC *pagtaguyod|VBW* ng|CCB pagkakaisa|NNC 
G:NNC P:VBW pagtalikod 1824 20 		Context - Iraq|NNP ang|DTC *pagtalikod|VBW* sa|CCT kanilang|PRSP_CCP 
G:NNC P:VBW pagtanggap 1767 27 		Context - at|CCA parehong|JJC_CCP *pagtanggap|VBW* ng|CCB pang-aalipin|NNC 
G:NNC P:VBW pagtanggap 322 24 		Context - ng|CCB magkahalong|VBW *pagtanggap|VBW* .|PMP 
G:NNC P:VBW pagtangka 2543 13 		Context - mga|DTCP planong|NNC_CCP *pagtangka|VBW* na|CCP kadalasan|RBW 
G:NNC P:VBW pagtataguyod 412 30 		Context - demokrasya|NNC ang|DTC *pagtataguyod|VBW* ng|CCB kontraktwal|JJD 
G:NNC P:VBW pagtatahas 1369 21 		Context - teksto|NNC ayon_sa|RBR *pagtatahas|VBW* ng|CCB patnugot|NNC 
G:NNC P:VBW pagtatalaga 2563 1 		Context - Ang|DTC *pagtatalaga|VBW* sa|CCT ?|PMS 
G:NNC P:VBW pagtatayo 698 8 		Context - ,|PMC tulad_ng|JJC *pagtatayo|VBW* ang|DTC susi|NNC 
G:NNC P:VBW pagtawid 1140 46 		Context - magpapadali|VBTF sa|CCT *pagtawid|VBW* sa|CCT kanal|NNC 
G:NNC P:VBW pagtawid 1195 3 		Context - apat|JJN na|CCP *pagtawid|VBW* sa_hangganan|RBL ang|DTC 
G:NNC P:VBW pagtawid 1839 17 		Context - Italya|NNP sa_pamamagitan_ng|CCT *pagtawid|VBW* sa|CCT Alps|NNP 
G:NNC P:VBW pagtuklas 384 3 		Context - ang|DTC hindi|RBF *pagtuklas|VBW* ng|CCB maramihang|PRI_CCP 
G:NNC P:VBW pagtuklas 901 4 		Context - siyensa|NNC ng|CCB *pagtuklas|VBW* sa|CCT mga|DTCP 
G:NNC P:VBW pagwasak 2116 16 		Context - pambuong-mundo|JJD ,|PMC *pagwasak|VBW* .|PMP 
G:NNC P:VBW pagyayari 2709 10 		Context - sa|CCT dating|JJD_CCP *pagyayari|VBW* na|CCP McCulloch|NNP 
G:NNCA P:CCT o 1566 24 		Context - slash|FW sa_pagitan_ng|CCU *o|CCT* at|CCA s|NNCA 
G:NNCA P:FW bx 2678 5 		Context - mutant|FW (|PMS *bx|FW* )|PMS na|CCP 
G:NNCA P:FW y 2487 35 		Context - x|PMS ,|PMC *y|FW* ,|PMC at|CCA 
G:NNCA P:JJD et_al 514 11 		Context - ni|DTP Reeves|NNP *et_al|JJD* ng|CCB 250|CDB 
G:NNCA P:NNC ft? 942 43 		Context - 4.6|CDB bilyon|NNC *ft?|NNC* )|PMS na|CCP 
G:NNCA P:NNC km? 327 4 		Context - sa|CCT bawat|PRI *km?|NNC* ang|DTC densidad|NNC 
G:NNCA P:NNC n 2989 20 		Context - antas|NNC ng|CCB *n|NNC* )|PMS ang|DTC 
G:NNCA P:NNC pH 1064 2 		Context - Ang|DTC mababang|JJD_CCP *pH|NNC* ng|CCB ulan|NNC 
G:NNCA P:NNC x2 1710 11 		Context - )|PMS =|PMS *x2|NNC* +|PMS 1|CDB 
G:NNCA P:NNP uClinux 450 16 		Context - tumatakbo|VBTR_VBAF gamit|VBS *uClinux|NNP* .|PMP 
G:NNCA P:NNPA uClibc 450 3 		Context - maipagpalit|VBW ang|DTC *uClibc|NNPA* para_sa|RBB glibc|FW 
G:NNC_CCP P:CCB upuang 614 32 		Context - at|CCA naging|VBTS *upuang|CCB* sesyonal|JJD ang|DTC 
G:NNC_CCP P:FW digmaang-sibil 1765 18 		Context - Caliphate|NNP sa|CCT *digmaang-sibil|FW* sa|CCT 750|CDB 
G:NNC_CCP P:JJD_CCP Estratehikong 2570 0 		Context - *Estratehikong|JJD_CCP* ,|PMC at|CCA 
G:NNC_CCP P:JJD_CCP aplikasyong 1203 21 		Context - para_sa|RBB ibang|PRI_CCP *aplikasyong|JJD_CCP* document|FW processing|FW 
G:NNC_CCP P:JJD_CCP arkitekturang 812 9 		Context - estilo|NNC ng|CCB *arkitekturang|JJD_CCP* Khmer|NNP -|PMS 
G:NNC_CCP P:JJD_CCP asidikong 689 31 		Context - paggawa|NNC ng|CCB *asidikong|JJD_CCP* hangin|NNC sa_kalikasan|RBL 
G:NNC_CCP P:JJD_CCP batang 2624 11 		Context - ,|PMC ang_mga|DTCP *batang|JJD_CCP* Korean|NNP ay|LM 
G:NNC_CCP P:JJD_CCP dalagang 2508 20 		Context - walumpung|JJN_CCP naggagandahang|VBTR_CCP *dalagang|JJD_CCP* mananayaw|NNC sa|CCT 
G:NNC_CCP P:JJD_CCP dalubhasang 1162 1 		Context - Ang|DTC *dalubhasang|JJD_CCP* pandaigdigan|NNC hurado|NNC 
G:NNC_CCP P:JJD_CCP damdaming 1059 33 		Context - ilang|PRQ_CCP mga|DTCP *damdaming|JJD_CCP* binahagi|VBTS na|CCP 
G:NNC_CCP P:JJD_CCP demokrasyang 286 4 		Context - eponym|FW ng|CCB *demokrasyang|JJD_CCP* Jefferson|NNP at|CCA 
G:NNC_CCP P:JJD_CCP demokratikong 1273 5 		Context - Keith|NNP ang|DTC *demokratikong|JJD_CCP* si|DTP Dan|NNP 
G:NNC_CCP P:JJD_CCP demokratikong 2273 14 		Context - representatibo|NNC ng|CCB *demokratikong|JJD_CCP* Pransya|NNP sa|CCT 
G:NNC_CCP P:JJD_CCP domestikong 2025 14 		Context - estado|NNC ng_mga|DTCP *domestikong|JJD_CCP* sinasakupan|VBTR ,|PMC 
G:NNC_CCP P:JJD_CCP ebolusyong 1150 31 		Context - halimbawa|NNC ng|CCB *ebolusyong|JJD_CCP* nagtatagpo|VBTR sa|CCT 
G:NNC_CCP P:JJD_CCP espadang 2474 14 		Context - at|CCA isang|PRI_CCP *espadang|JJD_CCP* baluktot|NNC na|CCP 
G:NNC_CCP P:JJD_CCP etnikong 2288 15 		Context - diskriminasyon|NNC batay_sa|RBR *etnikong|JJD_CCP* background|FW ,|PMC 
G:NNC_CCP P:JJD_CCP gastusing 406 20 		Context - di|RBF kailangang|VBS_CCP *gastusing|JJD_CCP* pangpubliko|JJD .|PMP 
G:NNC_CCP P:JJD_CCP gawang 1448 16 		Context - komunikasyon|NNC ng|CCB *gawang|JJD_CCP* nailimbag|VBTS sa_pagitan_ng|CCU 
G:NNC_CCP P:JJD_CCP griyegong 271 6 		Context - nito|PRO galing_sa|RBL *griyegong|JJD_CCP* salita|NNC na|CCP 
G:NNC_CCP P:JJD_CCP inkorporadang 940 13 		Context - ang|DTC Nanyang|NNP *inkorporadang|JJD_CCP* Bangkong|NNP_CCP Komersyal|NNP 
G:NNC_CCP P:JJD_CCP kabayong 786 14 		Context - sa|CCT isang|PRI_CCP *kabayong|JJD_CCP* kahoy|NNC upang|CCB 
G:NNC_CCP P:JJD_CCP kabuluhang 990 3 		Context - ,|PMC ang|DTC *kabuluhang|JJD_CCP* estadistikal|NNC ng|CCB 
G:NNC_CCP P:JJD_CCP kahabaang 399 9 		Context - ay|LM may|VBH *kahabaang|JJD_CCP* magsisimula|VBTF sa_isla|RBL 
G:NNC_CCP P:JJD_CCP kapaligirang 1178 9 		Context - bayolohikal|JJD at|CCA *kapaligirang|JJD_CCP* mga|DTCP salik|NNC 
G:NNC_CCP P:JJD_CCP kapanhalatang 30 10 		Context - isang|PRI_CCP teritoryang|NNC_CCP *kapanhalatang|JJD_CCP* nagsasaya|VBTR ng|CCB 
G:NNC_CCP P:JJD_CCP katutubong 2135 4 		Context - Inges|NNP o|CCT *katutubong|JJD_CCP* Creole|NNP ang|DTC 
G:NNC_CCP P:JJD_CCP katutubong 256 11 		Context - naniniwala|VBTR ang_mga|DTCP *katutubong|JJD_CCP* Americano|NNP na|CCP 
G:NNC_CCP P:JJD_CCP katutubong 726 9 		Context - lamang|RBI ang_mga|DTCP *katutubong|JJD_CCP* Monegasques|NNP sa|CCT 
G:NNC_CCP P:JJD_CCP katutubong 735 24 		Context - wala|VBN pang|RBI_CCP *katutubong|JJD_CCP* naninirahan|NNC )|PMS 
G:NNC_CCP P:JJD_CCP kontrobersiyang 2565 17 		Context - kumboy|NNC sa|CCT *kontrobersiyang|JJD_CCP* pang-aatake|NNC ,|PMC 
G:NNC_CCP P:JJD_CCP kremang 1965 16 		Context - hilaw|JJD na|CCP *kremang|JJD_CCP* mantikilya|NNC .|PMP 
G:NNC_CCP P:JJD_CCP kremang 2444 5 		Context - hilaw|JJD na|CCP *kremang|JJD_CCP* mantikilya|NNC ay|LM 
G:NNC_CCP P:JJD_CCP kremang 2527 7 		Context - matamis|JJD na|CCP *kremang|JJD_CCP* mantikilya|NNC ay|LM 
G:NNC_CCP P:JJD_CCP kremang 2552 3 		Context - hilaw|JJD na|CCP *kremang|JJD_CCP* mantikilya|NNC ay|LM 
G:NNC_CCP P:JJD_CCP kremang 2838 5 		Context - matamis|JJD na|CCP *kremang|JJD_CCP* mantikilya|NNC ay|LM 
G:NNC_CCP P:JJD_CCP labang 1412 9 		Context - sa|CCT isang|PRI_CCP *labang|JJD_CCP* isinapubliko|VBTR at|CCA 
G:NNC_CCP P:JJD_CCP laking 58 8 		Context - mula_sa|RBL katamtamang|JJD_CCP *laking|JJD_CCP* yate|FW o|CCT 
G:NNC_CCP P:JJD_CCP mayoryang 716 11 		Context - at|CCA ang|DTC *mayoryang|JJD_CCP* nagsasalita|VBTR ng|CCB 
G:NNC_CCP P:JJD_CCP minoryang 716 5 		Context - salungatan|NNC sa_pagitan_ng|CCU *minoryang|JJD_CCP* nagsasalita|VBTR ng|CCB 
G:NNC_CCP P:JJD_CCP modelong 1201 14 		Context - pagbabago|NNC ng|CCB *modelong|JJD_CCP* Galilean|NNP ng|CCB 
G:NNC_CCP P:JJD_CCP modelong 254 28 		Context - paglitaw|NNC ng_mga|DTCP *modelong|JJD_CCP* hybrid|FW na|CCP 
G:NNC_CCP P:JJD_CCP modelong 270 63 		Context - modelo|NNC at|CCA *modelong|JJD_CCP* maraming|PRI_CCP lebel|NNC 
G:NNC_CCP P:JJD_CCP opensibang 2322 35 		Context - ang|DTC unang|JJN_CCP *opensibang|JJD_CCP* gumana|VBAF .|PMP 
G:NNC_CCP P:JJD_CCP orkestrang 1937 13 		Context - para_sa|RBB isang|PRI_CCP *orkestrang|JJD_CCP* hindi|RBF niya|PRS 
G:NNC_CCP P:JJD_CCP pamantayang 2213 10 		Context - astronomer|NNC sa_pamamagitan_ng|CCT *pamantayang|JJD_CCP* radii|FW .|PMP 
G:NNC_CCP P:JJD_CCP pamantayang 2291 41 		Context - )|PMS o|CCT *pamantayang|JJD_CCP* tekstuwal|NNC na|CCP 
G:NNC_CCP P:JJD_CCP pamantayang 2550 19 		Context - pareho|JJC sa|CCT *pamantayang|JJD_CCP* kultural|NNC at|CCA 
G:NNC_CCP P:JJD_CCP pamunuang 1876 14 		Context - naibalik|VBTS ang|DTC *pamunuang|JJD_CCP* sibilyan|NNC noong|RBW_CCP 
G:NNC_CCP P:JJD_CCP parlyamentong 2717 8 		Context - ,|PMC walang|VBN_CCP *parlyamentong|JJD_CCP* hinahayaan|VBTR ang|DTC 
G:NNC_CCP P:JJD_CCP permisong 234 16 		Context - lat|NNC may|VBH *permisong|JJD_CCP* partidong|NNC_CCP magpatakbo|VBAF 
G:NNC_CCP P:JJD_CCP postmodernong 2845 14 		Context - moderno|NNC at|CCA *postmodernong|JJD_CCP* antigo|NNC .|PMP 
G:NNC_CCP P:JJD_CCP publikong 264 12 		Context - magbigay|VBW ng_mga|DTCP *publikong|JJD_CCP* pampulitikong|JJD_CCP pahayag|NNC 
G:NNC_CCP P:JJD_CCP punong 937 37 		Context - klase|NNC ng_mga|DTCP *punong|JJD_CCP* lagas|NNC -|PMS 
G:NNC_CCP P:JJD_CCP sanhing 2162 1 		Context - Naging|VBTS *sanhing|JJD_CCP* pagtutol|NNC sa|CCT 
G:NNC_CCP P:JJD_CCP sariling 2268 16 		Context - mula_sa|RBL kanyang|PRSP_CCP *sariling|JJD_CCP* 24-point|NNC patungo_sa|RBL 
G:NNC_CCP P:JJD_CCP sariling 2320 5 		Context - ay|LM may|VBH *sariling|JJD_CCP* paraan|NNC ng|CCB 
G:NNC_CCP P:JJD_CCP sariling 2485 28 		Context - o|CCT sa|CCT *sariling|JJD_CCP* panig|NNC .|PMP 
G:NNC_CCP P:JJD_CCP siyentipikong 920 19 		Context - na|CCP mga|DTCP *siyentipikong|JJD_CCP* modelo|NNC ang|DTC 
G:NNC_CCP P:JJD_CCP susing 1978 3 		Context - sa|CCT mga|DTCP *susing|JJD_CCP* African|NNP philosophers|FW 
G:NNC_CCP P:JJD_CCP territoryong 238 2 		Context - Kasama|CCB ang_mga|DTCP *territoryong|JJD_CCP* nila|PRP na|CCP 
G:NNC_CCP P:JJN labing 2269 22 		Context - niyang|PRS_CCP manalo|VBW *labing|JJN* isang|JJN_CCP taong|NNC 
G:NNC_CCP P:JJN_CCP halagang 635 13 		Context - buwan|NNC sa|CCT *halagang|JJN_CCP* HK|NNPA $|PMS 
G:NNC_CCP P:NNC industriyalistang 788 27 		Context - anak|NNC ng|CCB *industriyalistang|NNC* si|DTP Austin|NNP 
G:NNC_CCP P:NNC liriko 2135 7 		Context - Creole|NNP ang|DTC *liriko|NNC* ang_mga|DTCP sikat|JJD 
G:NNC_CCP P:NNC pagsauling 635 31 		Context - niya|PRS laban_sa|CCU *pagsauling|NNC* anibersaryo|NNC at|CCA 
G:NNC_CCP P:NNC saligang 1657 5 		Context - imperyal|JJD na|CCP *saligang|NNC* batas|NNC ,|PMC 
G:NNC_CCP P:NNC saligang 1925 12 		Context - ayon_sa|RBR kanilang|PRSP_CCP *saligang|NNC* batas|NNC ,|PMC 
G:NNC_CCP P:NNC saligang 2047 12 		Context - hinahadlangan|VBTR ng|CCB *saligang|NNC* batas|NNC na|CCP 
G:NNC_CCP P:NNC sumpong 2443 9 		Context - nagkakaroon|VBTR ng|CCB *sumpong|NNC* ,|PMC mahirap|JJD 
G:NNC_CCP P:NNC taong 2269 24 		Context - labing|JJN isang|JJN_CCP *taong|NNC* makalipas|VBW sa|CCT 
G:NNC_CCP P:PRI_CCP hulmang 2695 21 		Context - paloob|RBL tungo_sa|RBL *hulmang|PRI_CCP* pabilog|JJD ,|PMC 
G:NNC_CCP P:RBD_CCP kakayahang 1440 31 		Context - binabawasan|VBTR ang|DTC *kakayahang|RBD_CCP* mabasa|VBW at|CCA 
G:NNC_CCP P:RBD_CCP kakayahang 156 13 		Context - kalamangan|NNC dahil_sa|RBP *kakayahang|RBD_CCP* gumastos|VBAF at|CCA 
G:NNC_CCP P:RBD_CCP kakayahang 994 7 		Context - panauhing|NNC_CCP may|VBH *kakayahang|RBD_CCP* pumunta|VBAF sa|CCT 
G:NNC_CCP P:RBD_CCP kalakhang 2614 15 		Context - ng|CCB kanilang|PRSP_CCP *kalakhang|RBD_CCP* lubos|JJCS na|CCP 
G:NNC_CCP P:RBW minerong 1627 14 		Context - na|CCP sila'y|PRP_LM *minerong|RBW* ginahasa|VBTS at|CCA 
G:NNC_CCP P:RBW_CCP kalapit-bayang 315 2 		Context - Nakadugtong|VBTS sa|CCT *kalapit-bayang|RBW_CCP* Collegno|NNP ang|DTC 
G:NNC_CCP P:VBOF_CCP dayandang 927 8 		Context - nagtatago|VBTR at|CCA *dayandang|VBOF_CCP* ang|DTC gopura|NNC 
G:NNC_CCP P:VBOF_CCP gawing 2483 35 		Context - at|CCA ng|CCB *gawing|VBOF_CCP* labas|NNC ng|CCB 
G:NNC_CCP P:VBTS_CCP Plawtang 2529 0 		Context - *Plawtang|VBTS_CCP* gawa|VBS sa|CCT 
G:NNC_CCP P:VBW_CCP pagsusuring 384 11 		Context - sa|CCT mga|DTCP *pagsusuring|VBW_CCP* ultrasound|NNC )|PMS 
G:NNC_LM P:FW tao'y 1231 4 		Context - tinanong|VBOF na|CCP *tao'y|FW* naniwala|VBTS na|CCP 
G:NNP P:CCR Kung 1042 10 		Context - ,|PMC at|CCA *Kung|CCR* Fu|NNP sa|CCT 
G:NNP P:CDB ?ng 3024 56 		Context - Paris|NNP Phng|NNP *?ng|CDB* )|PMS .|PMP 
G:NNP P:CDB I 1969 18 		Context - Vic|NNP at|CCA *I|CDB* /|PMS O|NNPA 
G:NNP P:CDB I 2879 24 		Context - Stop_the_World_Right_Here|NNP (|PMS *I|CDB* Wanna|NNP Get|NNP 
G:NNP P:CDB IR1916 2202 16 		Context - Abell|NNP 1835|CDB *IR1916|CDB* )|PMS ay|LM 
G:NNP P:CDB V 2691 31 		Context - )|PMS o|CCT *V|CDB* .|PMP 
G:NNP P:DTC Ang 2405 21 		Context - La_guarda_cuidadosa|NNP (|PMS *Ang|DTC* Mapagbantay|NNP na|CCP 
G:NNP P:DTC Ang 2405 36 		Context - El_viejo_celoso|NNP (|PMS *Ang|DTC* Selosong|NNP_CCP Matandang|NNP_CCP 
G:NNP P:DTC Ang 2889 63 		Context - nangangahulugang|VBTR_CCP "|PMS *Ang|DTC* Cottonwoods|NNP "|PMS 
G:NNP P:DTC Ang 2958 58 		Context - nangangahulugang|VBTR_CCP "|PMS *Ang|DTC* Dakila|NNP sa|CCT 
G:NNP P:DTP Si 683 7 		Context - watawat|NNC si|DTP *Si|DTP* Leung|NNP Kwok-hung|NNP 
G:NNP P:FW ?bri? 1662 3 		Context - nakatayo|VBTS sa|CCT *?bri?|FW* Lagoon|NNP sa|CCT 
G:NNP P:FW ?land 1059 24 		Context - katayuan|NNC ng|CCB *?land|FW* sa|CCT panahon|NNC 
G:NNP P:FW ?land 1059 51 		Context - islanders|FW sa|CCT *?land|FW* na|CCP may|VBH 
G:NNP P:FW ?land 1125 14 		Context - katayuan|NNC ng|CCB *?land|FW* ,|PMC kung|RBK 
G:NNP P:FW ?land 243 14 		Context - napirmahan|VBTS ukol_sa|RBR *?land|FW* Islands|NNP na|CCP 
G:NNP P:FW ?land 243 66 		Context - )|PMS sa|CCT *?land|FW* )|PMS upang|CCB 
G:NNP P:FW ?land 417 12 		Context - kapuluan|NNC ng|CCB *?land|FW* .|PMP 
G:NNP P:FW ?land 771 39 		Context - estate|FW sa|CCT *?land|FW* o|CCT upang|CCB 
G:NNP P:FW ?land 877 21 		Context - teritoryo|NNC ang|DTC *?land|FW* Islands|NNP .|PMP 
G:NNP P:FW ?mter 515 13 		Context - ng|CCB Freie|NNP *?mter|FW* (|PMS "|PMS 
G:NNP P:FW Bestseller 2003 0 		Context - *Bestseller|FW* sa|CCT Syria|NNP 
G:NNP P:FW Cloud 1019 3 		Context - Asian|NNP Brown|NNP *Cloud|FW* ay|LM pumapaibabaw|VBTR_VBAF 
G:NNP P:FW Gbe 1349 0 		Context - *Gbe|FW* na|CCP wika|NNC 
G:NNP P:FW Oy 1629 14 		Context - ng|CCB "|PMS *Oy|FW* vey|FW "|PMS 
G:NNP P:FW Qualification 2834 0 		Context - *Qualification|FW* round|FW ,|PMC 
G:NNP P:FW Sc 1670 9 		Context - ay|LM isang|PRI_CCP *Sc|FW* galaxy|FW ,|PMC 
G:NNP P:FW What_is_Enlightenment 274 7 		Context - na|CCP "|PMS *What_is_Enlightenment|FW* ?|PMQ "|PMS 
G:NNP P:FW inh 2579 35 		Context - Pangulong|NNP_CCP Ngo|NNP *inh|FW* Dim|NNP ,|PMC 
G:NNP P:FW non-Sunni_Muslims 969 22 		Context - kaunting|PRI_CCP mga|DTCP *non-Sunni_Muslims|FW* ay|LM pangunahing|JJD_CCP 
G:NNP P:FW tiga-Albania 306 62 		Context - kultura|NNC ng_mga|DTCP *tiga-Albania|FW* .|PMP "|PMS 
G:NNP P:FW trans-Siberia 599 7 		Context - Siberya|NNP ang|DTC *trans-Siberia|FW* tren|NNC ,|PMC 
G:NNP P:JJD Maliit 2958 62 		Context - sa|CCT mga|DTCP *Maliit|JJD* :|PMS Ang|DTC 
G:NNP P:JJD Matematika 901 0 		Context - *Matematika|JJD* ang|DTC siyensa|NNC 
G:NNP P:JJD Sosyal 2567 21 		Context - kakampi|NNC Partido|NNP *Sosyal|JJD* (|PMS na|CCP 
G:NNP P:NNC Bahagi 362 5 		Context - Katawagan|NNP ng|CCB *Bahagi|NNC* ng|CCB Nauukol|NNP 
G:NNP P:NNC Edad 2207 38 		Context - ang|DTC Gintong|NNP_CCP *Edad|NNC* ng|CCB Olandes|NNP 
G:NNP P:NNC Miyembro 2047 43 		Context - at|CCA ng_mga|DTCP *Miyembro|NNC* nito|PRO .|PMP 
G:NNP P:NNC Miyembro 71 7 		Context - may|VBH 295|CDB *Miyembro|NNC* ng|CCB Legislative|NNP 
G:NNP P:NNC Probabilidad 883 17 		Context - Teorya|NNP ng|CCB *Probabilidad|NNC* .|PMP 
G:NNP P:NNC lbol 1271 3 		Context - kadamihan|PRI ng_mga|DTCP *lbol|NNC* na|CCP Iranian|NNP 
G:NNP P:NNPA Adjam? 1825 32 		Context - dukha|NNC sa|CCT *Adjam?|NNPA* sa_hilagang|RBL_CCP baybayin|NNC 
G:NNP P:NNPA B-V 2691 4 		Context - kulay|NNC ,|PMC *B-V|NNPA* ,|PMC ay|LM 
G:NNP P:NNPA C 2975 30 		Context - flat|FW at|CCA *C|NNPA* ,|PMC 2|CDB 
G:NNP P:NNPA CP 1869 66 		Context - at|CCA buong|PRI_CCP *CP|NNPA* /|PMS M|NNPA 
G:NNP P:NNPA CPC 2901 20 		Context - ang|DTC Amstrad|NNP *CPC|NNPA* 464|CDB .|PMP 
G:NNP P:NNPA CRT 1985 12 		Context - )|PMS na|CCP *CRT|NNPA* at|CCA 1541|CDB 
G:NNP P:NNPA CV 2432 10 		Context - Midway|NNP (|PMS *CV|NNPA* 41|CDB )|PMS 
G:NNP P:NNPA EL 2606 18 		Context - bilang|CCT "|PMS *EL|NNPA* Libertador|NNP "|PMS 
G:NNP P:NNPA JP 1322 29 		Context - ngayon|RBW ng|CCB *JP|NNPA* Morgan|NNP Chase|NNP 
G:NNP P:NNPA M 1869 68 		Context - CP|NNPA /|PMS *M|NNPA* na|CCP pagkakatugma|NNC 
G:NNP P:NNPA MOS 2589 20 		Context - semikondaktor|NNC ng|CCB *MOS|NNPA* Technology|NNP ,|PMC 
G:NNP P:NNPA McCaw 2530 26 		Context - ,|PMC Craig|NNP *McCaw|NNPA* (|PMS McCaw|NNPA 
G:NNP P:NNPA McCaw 2530 28 		Context - McCaw|NNPA (|PMS *McCaw|NNPA* Cellular|NNP )|PMS 
G:NNP P:NNPA O 1969 20 		Context - I|CDB /|PMS *O|NNPA* na|CCP chips|FW 
G:NNP P:NNPA RR 1988 11 		Context - pabagu-bagong|RBD_CCP bituing|NNC_CCP *RR|NNPA* Lyrae|NNP .|PMP 
G:NNP P:NNPA RR 3010 25 		Context - tulad_ng|JJC bituing|NNC_CCP *RR|NNPA* Lyrae|NNP at|CCA 
G:NNP P:NNPA St 1512 11 		Context - 1969|CDB sa|CCT *St|NNPA* Anthony|NNP Hospital|NNP 
G:NNP P:NNPA T 67 12 		Context - linyang|NNC_CCP 60?|CDB *T|NNPA* latitude|FW (|PMS 
G:NNP P:NNPA T 67 39 		Context - mahigit|JJCC 50?|CDB *T|NNPA* ,|PMC pero|CCT 
G:NNP P:NNPA T 67 47 		Context - para_sa|RBB 35?|CDB *T|NNPA* .|PMP 
G:NNP P:NNPA TOFC 2884 31 		Context - tren|NNC o|CCT *TOFC|NNPA* tren|NNC .|PMP 
G:NNP P:NNPA Ti 2135 16 		Context - tulad_ng|JJC "|PMS *Ti|NNPA* Mako|NNP "|PMS 
G:NNP P:NNPA Y 2421 22 		Context - ito|PRO sa|CCT *Y|NNPA* kromosoma|NNC at|CCA 
G:NNP P:NNP_CCP Haring 1877 7 		Context - sa_ilalim|RBL ni|DTP *Haring|NNP_CCP* William|NNP III|CDB 
G:NNP P:NNP_CCP Laong 2106 23 		Context - na|RBI sa|CCT *Laong|NNP_CCP* Gresya|NNP o|CCT 
G:NNP P:PRO Yun 10 16 		Context - Lee|NNP Kin|NNP *Yun|PRO* ,|PMC na|CCP 
G:NNP P:RBW Indies 1332 16 		Context - sa|CCT East|NNP *Indies|RBW* noong|RBW_CCP makabalik|VBW 
G:NNP P:VBW Pagdating 2958 65 		Context - :|PMS Ang|DTC *Pagdating|VBW* ng_mga|DTCP Anti-Cristo|NNP 
G:NNPA P:FW S. 1703 17 		Context - ,|PMC Sean|NNP *S.|FW* Cunningham's|NNP Friday_the_13th|NNP 
G:NNPA P:NNP A 79 19 		Context - adenine|FW (|PMS *A|NNP* )|PMS ,|PMC 
G:NNPA P:NNP AC 925 63 		Context - kapangyarihan|NNC ng|CCB *AC|NNP* 91|CDB -|PMS 
G:NNPA P:NNP C 434 30 		Context - sinasama|VBTR ang|DTC *C|NNP* library|FW sa|CCT 
G:NNPA P:NNP CVBGs 2432 3 		Context - Persian|NNP Gulf|NNP *CVBGs|NNP* ay|LM kabilang|CCB 
G:NNPA P:NNP G 79 29 		Context - guanine|FW (|PMS *G|NNP* )|PMS ,|PMC 
G:NNPA P:NNP H2O 1345 3 		Context - 290|CDB grain|FW *H2O|NNP* cartridge|FW case|FW 
G:NNPA P:NNP K 193 3 		Context - klase|NNC ng|CCB *K|NNP* at|CCA TC|NNPA 
G:NNPA P:NNP KPV 1358 61 		Context - 14.5|CDB mm|NNCA *KPV|NNP* machine|FW guns|FW 
G:NNPA P:NNP R&B 1071 2 		Context - Isa|PRI pang|RBI_CCP *R&B|NNP* artista|NNC na|CCP 
G:NNPA P:NNP RC 280 7 		Context - controlled|FW (|PMS *RC|NNP* )|PMS ,|PMC 
G:NNPA P:NNP RC 925 7 		Context - panghimpapawid|JJD na|CCP *RC|NNP* sa_labas|RBL ,|PMC 
G:NNPA P:NNP T.S 1638 3 		Context - sulat|NNC ni|DTP *T.S|NNP* Elliot|NNP na|CCP 
G:NNPA P:NNP T.S 1642 5 		Context - kritikong|NNC_CCP si|DTP *T.S|NNP* ,|PMC Eliot|NNP 
G:NNPA P:NNP US 2615 4 		Context - kinumpirma|VBOF ng|CCB *US|NNP* State|NNP Department|NNP 
G:NNPA P:NNP Y2K 1393 28 		Context - paparating|VBTF na|CCP *Y2K|NNP* ,|PMC naging|VBTS 
G:NNP_CCP P:JJD_CCP Bagong 2491 19 		Context - bilang|CCT ang|DTC *Bagong|JJD_CCP* pagpula|NNC .|PMP 
