	Gold 	 Count 	 Distribution 	 Recalled 	 Recall %
G:JJD_CCP P:VBAF humigit-kumulang 304 12 		Context - 1974|CDB ,|PMC *humigit-kumulang|VBAF* 150,000|CDB na|CCP 
G:JJD_CCP P:VBOF iibang 592 1 		Context - May|VBH *iibang|VBOF* luto|NNC sa|CCT 
G:JJD_CCP P:VBTR naghaharing 21 14 		Context - ,|PMC ang|DTC *naghaharing|VBTR* pamumuno|NNC ay|LM 
G:JJD_CCP P:VBTR_CCP kinalaunang 297 25 		Context - prumeserba|NNC sa|CCT *kinalaunang|VBTR_CCP* interpretasyon|NNC ng|CCB 
G:JJD_CCP P:VBTR_CCP naiibang 249 14 		Context - ng|CCB isang|PRI_CCP *naiibang|VBTR_CCP* grupo|NNC ng|CCB 
G:JJD_CCP P:VBTR_CCP namumunong 730 23 		Context - kung|CCR ang|DTC *namumunong|VBTR_CCP* grupo|NNC ay|LM 
G:JJD_CCP P:VBTS_CCP nakaraang 1141 33 		Context - sa|CCT mga|DTCP *nakaraang|VBTS_CCP* mas|JJCC simpleng|JJD_CCP 
G:JJD_CCP P:VBTS_CCP naunang 270 4 		Context - nakabatay|VBTS ang_mga|DTCP *naunang|VBTS_CCP* estadistikal|JJD na|CCP 
G:JJD_CCP P:VBTS_CCP naunang 643 7 		Context - pagbawi|NNC sa|CCT *naunang|VBTS_CCP* pahayag|NNC tungkol_kay|RBR 
G:JJD_CCP P:VBW_CCP mapaminsalang 602 14 		Context - inisip|VBTS_VBOF niyang|PRS_CCP *mapaminsalang|VBW_CCP* aksiyon|NNC ,|PMC 
G:JJN P:CDB dalawahan 843 7 		Context - at|CCA kasunduang|NNC_CCP *dalawahan|CDB* pagkamamamayan|NNC sa|CCT 
G:JJN P:CDB dalawampu 1057 9 		Context - buhay|NNC sa_pagitan_ng|CCU *dalawampu|CDB* at|CCA tatlumpu't|JJN 
G:JJN P:CDB dalawang-kakatlo 903 10 		Context - ng|CCB hilagang|JJD_CCP *dalawang-kakatlo|CDB* ng|CCB Grenadines|NNP 
G:JJN P:CDB labinglima 183 14 		Context - ,|PMC humigit-kumulang|VBAF *labinglima|CDB* (|PMS 15|CDB 
G:JJN P:CDB pampito 1257 9 		Context - Cebu|NNP bilang|CCT *pampito|CDB* sa|CCT pinakamagandang|JJCS_JJD_CCP 
G:JJN P:JJD sangkapat 286 22 		Context - Amerika|NNP ng|CCB *sangkapat|JJD* na|CCP siglo|NNC 
G:JJN P:JJN_CCP dalawang 1015 7 		Context - pagkakaisa|NNC ng|CCB *dalawang|JJN_CCP* gametes|NNC .|PMP 
G:JJN P:JJN_CCP dose-dosenang 491 3 		Context - dito|PRL ang|DTC *dose-dosenang|JJN_CCP* mga|DTCP mahalaga|JJD 
G:JJN P:NNC kawalang-tatag 1005 96 		Context - kasama|CCB ng|CCB *kawalang-tatag|NNC* na|CCP atlanto-axial|NNC 
G:JJN P:NNC sangkapat 1531 31 		Context - para_sa|RBB ikalawang|JJN_CCP *sangkapat|NNC* ng|CCB taon|NNC 
G:JJN P:PRI isa 1344 7 		Context - sumali|VBAF ang|DTC *isa|PRI* o|CCT dalawang|JJN_CCP 
G:JJN_CCA P:JJN tatlumpu't 1057 11 		Context - dalawampu|CDB at|CCA *tatlumpu't|JJN* limang|JJN_CCP taon|NNC 
G:JJN_CCP P:CDB_CCP unang 1174 30 		Context - ng|CCB kanyang|PRSP_CCP *unang|CDB_CCP* nobelang|NNC_CCP My|NNP 
G:JJN_CCP P:CDB_CCP unang 546 7 		Context - ng|CCB kanyang|PRSP_CCP *unang|CDB_CCP* mahabang|JJD_CCP tula|NNC 
G:JJN_CCP P:JJD_CCP sandaang 942 50 		Context - Segundo|NNP -|PMS *sandaang|JJD_CCP* ibayo|NNC kumpara_sa|JJC 
G:JJN_CCP P:JJN ika-labing 487 3 		Context - kilusan|NNC noong|RBW_CCP *ika-labing|JJN* walong|JJN_CCP siglo|NNC 
G:JJN_CCP P:JJN labing 768 5 		Context - i-anunsyo|VBOF ang|DTC *labing|JJN* tatlong|JJN_CCP albums|NNC 
G:JJN_CCP P:NNC_CCP daang 49 21 		Context - ang|DTC isang|PRI_CCP *daang|NNC_CCP* limampung|JJN_CCP anibersaryo|NNC 
G:JJN_CCP P:NNC_CCP dalwang 521 5 		Context - stand-off|FW ng|CCB *dalwang|NNC_CCP* magkasinglakas|VBW na|CCP 
G:JJN_CCP P:NNC_CCP libong 446 30 		Context - para_sa|RBB isang|PRI_CCP *libong|NNC_CCP* mga|DTCP mag-aaral|NNC 
G:JJN_CCP P:NNP_CCP Unang 834 8 		Context - Africa|NNP noong|RBW_CCP *Unang|NNP_CCP* Digmaang|NNP_CCP Pandaigdig|NNP 
G:JJN_CCP P:PRI_CCP Isang 1030 0 		Context - *Isang|PRI_CCP* solo|FW o|CCT 
G:JJN_CCP P:PRI_CCP Isang 1584 0 		Context - *Isang|PRI_CCP* oras|NNC pagkatapos|VBW 
G:JJN_CCP P:PRI_CCP Isang 221 0 		Context - *Isang|PRI_CCP* Amerikanong|NNP_CCP awtor|NNC 
G:JJN_CCP P:PRI_CCP Isang 461 0 		Context - *Isang|PRI_CCP* illegal|JJD na|CCP 
G:JJN_CCP P:PRI_CCP Isang 66 0 		Context - *Isang|PRI_CCP* player|NNC na|CCP 
G:JJN_CCP P:PRI_CCP Isang 782 0 		Context - *Isang|PRI_CCP* halimbawa|NNC yung|PRO 
G:JJN_CCP P:PRI_CCP isang 1129 13 		Context - mayroong|VBH_CCP mahigit|JJC *isang|PRI_CCP* milyon|NNC ang|DTC 
G:JJN_CCP P:PRI_CCP isang 1158 6 		Context - nakihalobilo|VBTS sa|CCT *isang|PRI_CCP* maliit|JJD na|CCP 
G:JJN_CCP P:PRI_CCP isang 1179 21 		Context - ,|PMC halos|RBN *isang|PRI_CCP* libo't|JJN_CCA tatlong|JJN_CCP 
G:JJN_CCP P:PRI_CCP isang 1352 19 		Context - pa|RBI sa|CCT *isang|PRI_CCP* dosenang|NNC_CCP mga|DTCP 
G:JJN_CCP P:PRI_CCP isang 45 11 		Context - pagpapahinuhod|NNC sa|CCT *isang|PRI_CCP* artikulo|NNC para_sa|RBB 
G:JJN_CCP P:PRI_CCP isang 49 20 		Context - ipinagunita|VBTS ang|DTC *isang|PRI_CCP* daang|NNC_CCP limampung|JJN_CCP 
G:JJN_CCP P:PRI_CCP isang 66 18 		Context - ,|PMC kung|CCR *isang|PRI_CCP* magandang|JJD_CCP humampas|VBTS_VBAF 
G:JJN_CCP P:PRI_CCP isang 680 11 		Context - na|CCP may|VBH *isang|PRI_CCP* pag-aaral|NNC sa|CCT 
G:JJN_CCP P:PRI_CCP isang 680 19 		Context - nagtantya|VBTS ng|CCB *isang|PRI_CCP* taunang|JJD_CCP antas|NNC 
G:JJN_CCP P:PRI_CCP isang 733 31 		Context - magbabawas|VBTR ng|CCB *isang|PRI_CCP* oras|NNC sa|CCT 
G:JJN_CCP P:PRI_CCP isang 960 8 		Context - elegante|NNC (|PMS *isang|PRI_CCP* milyong|NNC_CCP dolyar|NNC 
G:JJN_CCP P:PRI_CCP maraming 342 8 		Context - binubuo|VBTR ng|CCB *maraming|PRI_CCP* patong|NNC ng|CCB 
G:JJN_CCP P:VBAF humigit-kumulang 212 27 		Context - naglikom|VBTS ng|CCB *humigit-kumulang|VBAF* na|CCP $|PMS 
G:NNC P:CCB kasama 1167 19 		Context - matagal|RBD niyang|PRS_CCP *kasama|CCB* sa|CCT buhay|NNC 
G:NNC P:CCT bilang 1215 10 		Context - ang|DTC Eksperimento|NNP *bilang|CCT* 10|CDB ,|PMC 
G:NNC P:CCT bilang 1260 2 		Context - Sa|CCT Eksperimento|NNP *bilang|CCT* 17|CDB ,|PMC 
G:NNC P:CCT bilang 1349 22 		Context - wika|NNC na|CCP *bilang|CCT* sa|CCT Togolese|NNP 
G:NNC P:CCT bilang 392 2 		Context - Kung|CCR sa|CCT *bilang|CCT* ng|CCB populasyon|NNC 
G:NNC P:CCT bilang 817 35 		Context - edad|NNC na|CCP *bilang|CCT* ng|CCB kamatayan|NNC 
G:NNC P:FW anghel 1563 30 		Context - nito|PRO sa|CCT *anghel|FW* ng|CCB Diyos|NNP 
G:NNC P:FW apocryphal 868 12 		Context - Acts_of_Peter|NNP bilang|CCT *apocryphal|FW* .|PMP 
G:NNC P:FW art 1586 2 		Context - Bilang|CCT isang|PRI_CCP *art|FW* direktor|NNC ,|PMC 
G:NNC P:FW artists 636 12 		Context - iskolar|NNC ,|PMC *artists|FW* at|CCA environmentalist|FW 
G:NNC P:FW ballads 322 14 		Context - ,|PMC melodramatic|FW *ballads|FW* ,|PMC na|CCP 
G:NNC P:FW bansag 1030 5 		Context - dalawang|JJN_CCP salitang|NNC_CCP *bansag|FW* ang|DTC Nomen|NNP 
G:NNC P:FW batas-militar 13 9 		Context - mahigpit|JJD na|CCP *batas-militar|FW* sa|CCT panahong|NNC_CCP 
G:NNC P:FW bats 1143 13 		Context - hitter|NNC na|CCP *bats|FW* para_sa|RBB pitcher|NNC 
G:NNC P:FW bill 1539 20 		Context - suportahan|VBOF ang|DTC *bill|FW* noong|RBW_CCP May|NNP 
G:NNC P:FW blade 184 2 		Context - Mayroon|VBH buong|PRI_CCP *blade|FW* ang|DTC simpleng|JJD_CCP 
G:NNC P:FW book 289 30 		Context - tinatawag|VBTR itong|PRO_CCP *book|FW* packaging|FW .|PMP 
G:NNC P:FW bookshops 547 18 		Context - benta|NNC sa|CCT *bookshops|FW* ,|PMC namamakyaw|VBTR 
G:NNC P:FW cardboard 355 25 		Context - pang|RBI_CCP pirasong|NNC_CCP *cardboard|FW* na|CCP may|VBH 
G:NNC P:FW cell 1062 6 		Context - sa_loob|RBL ng_mga|DTCP *cell|FW* sa|CCT katawan|NNC 
G:NNC P:FW charter 416 5 		Context - sa|CCT iba't_ibang|JJD_CCP *charter|FW* schools|NNC .|PMP 
G:NNC P:FW components 999 27 		Context - at|CCA GNU|NNPA *components|FW* .|PMP 
G:NNC P:FW conbiksyons 516 44 		Context - sa|CCT kanyang|PRSP_CCP *conbiksyons|FW* ang|DTC kailanman|RBW 
G:NNC P:FW condominiums 960 15 		Context - )|PMS na|CCP *condominiums|FW* ,|PMC katulad_ng|JJC 
G:NNC P:FW corona 945 15 		Context - magkaparehas|VBW na|CCP *corona|FW* ,|PMC o|CCT 
G:NNC P:FW coup_d'etat 21 9 		Context - Carnation|NNP Revolution|NNP *coup_d'etat|FW* noong|RBW_CCP 1974|CDB 
G:NNC P:FW curball 1025 20 		Context - ;|PMSC isang|PRI_CCP *curball|FW* naman|RBI ang|DTC 
G:NNC P:FW dance 322 4 		Context - binubuo|VBTR ng|CCB *dance|FW* music|FW -|PMS 
G:NNC P:FW decoy 997 10 		Context - para|CCT gawing|VBOF *decoy|FW* para_sa|RBB ulo|NNC 
G:NNC P:FW delta 1555 15 		Context - ari-arian|NNC sa|CCT *delta|FW* at|CCA maaaring|RBM 
G:NNC P:FW depresyon 1183 2 		Context - Dominado|NNC ng|CCB *depresyon|FW* ng|CCB Turan|NNP 
G:NNC P:FW depresyon 269 12 		Context - medyor|JJD na|CCP *depresyon|FW* .|PMP 
G:NNC P:FW diputado 1301 8 		Context - presidente|NNC si|DTP *diputado|FW* ispiker|FW Bonfoh|NNP 
G:NNC P:FW disc 385 10 		Context - panlihang|JJD_CCP hugis|NNC *disc|FW* na|CCP yari|VBS 
G:NNC P:FW disc 693 16 		Context - silindro|NNC kumpara_sa|JJC *disc|FW* .|PMP 
G:NNC P:FW discos 427 13 		Context - lounges|FW at|CCA *discos|FW* na|CCP nagpapakita|VBTR 
G:NNC P:FW disk 381 5 		Context - cylinders|FW at|CCA *disk|FW* rekords|FW para|CCT 
G:NNC P:FW drayber 15 3 		Context - magpakamatay|VBW ang|DTC *drayber|FW* .|PMP 
G:NNC P:FW duets 634 11 		Context - remakes|FW at|CCA *duets|FW* .|PMP 
G:NNC P:FW electronic 292 8 		Context - akademya|NNC ng_mga|DTCP *electronic|FW* journal|FW at|CCA 
G:NNC P:FW enrollment 169 3 		Context - pagbaba|NNC ng|CCB *enrollment|FW* nagplano|VBTS ang|DTC 
G:NNC P:FW environmentalist 636 14 		Context - artists|FW at|CCA *environmentalist|FW* na|CCP nagpetisyon|VBTS 
G:NNC P:FW football 730 7 		Context - ,|PMC Amerikanong|NNP_CCP *football|FW* ,|PMC at|CCA 
G:NNC P:FW freelancers 1041 17 		Context - sa_pamamagitan_ng|CCT mga|DTCP *freelancers|FW* .|PMP 
G:NNC P:FW gene 363 6 		Context - hindi|RBF kilalang|JJD_CCP *gene|FW* na|CCP maaaring|VBS_CCP 
G:NNC P:FW gene 531 3 		Context - may|VBH mga|DTCP *gene|FW* na|CCP responsable|JJD 
G:NNC P:FW graduate 898 20 		Context - at|CCA 96|CDB *graduate|FW* institutes|FW (|PMS 
G:NNC P:FW grid 1288 23 		Context - sa|CCT isang|PRI_CCP *grid|FW* na|CCP dangkal|NNC 
G:NNC P:FW hardball 1170 3 		Context - tinutukoy|VBTR bilang|CCT *hardball|FW* sa|CCT kaibahan|NNC 
G:NNC P:FW harpsichord 356 17 		Context - naitutugtog|VBTS ang|DTC *harpsichord|FW* at|CCA minsan|RBW 
G:NNC P:FW highway 1414 15 		Context - unahan|CDB ng|CCB *highway|FW* sa|CCT Cebu|NNP 
G:NNC P:FW holokausto 1601 24 		Context - kinalaman|NNC sa|CCT *holokausto|FW* .|PMP 
G:NNC P:FW holokausto 1601 7 		Context - museo|NNC ng|CCB *holokausto|FW* sa|CCT Israel|NNP 
G:NNC P:FW horse 608 13 		Context - pistol|NNC at|CCA *horse|FW* tack|FW ang|DTC 
G:NNC P:FW hotel 1001 19 		Context - British|NNP na|CCP *hotel|FW* PR|NNPA agent|NNC 
G:NNC P:FW hotel 765 4 		Context - -|PMS star|FW *hotel|FW* ang|DTC Grand|NNP 
G:NNC P:FW ice 730 3 		Context - basketbol|NNC ,|PMC *ice|FW* hockey|NNC ,|PMC 
G:NNC P:FW imparted 1025 29 		Context - pag-ikot|NNC ng|CCB *imparted|FW* ang|DTC pitcher|NNC 
G:NNC P:FW in-house 547 2 		Context - Nakatuon|VBTS ang|DTC *in-house|FW* mga|DTCP salespeople|FW 
G:NNC P:FW inch 1420 1 		Context - .510|CDB *inch|FW* ang|DTC nakatiyak|RBD 
G:NNC P:FW inches 133 3 		Context - hanggang|RBW 4|CDB *inches|FW* ang|DTC karaniwang|JJD_CCP 
G:NNC P:FW inches 1420 47 		Context - ,|PMC .50|CDB *inches|FW* lamang|RBI sa|CCT 
G:NNC P:FW institutes 898 21 		Context - 96|CDB graduate|FW *institutes|FW* (|PMS na|CCP 
G:NNC P:FW instrumental 219 39 		Context - dominasyon|NNC ng|CCB *instrumental|FW* na|CCP rasyonalidad|NNC 
G:NNC P:FW iris 1005 83 		Context - patak|NNC sa|CCT *iris|FW* na|CCP kinikilalang|VBTR_CCP 
G:NNC P:FW iskuwater 463 42 		Context - ukol_sa|RBR mga|DTCP *iskuwater|FW* at|CCA mga|DTCP 
G:NNC P:FW ispiker 1301 9 		Context - si|DTP diputado|FW *ispiker|FW* Bonfoh|NNP Abbass|NNP 
G:NNC P:FW issue 1360 9 		Context - ,|PMC 2005|CDB *issue|FW* ng|CCB Playboy|NNP 
G:NNC P:FW joints 9 8 		Context - sa_loob|RBL ng_mga|DTCP *joints|FW* maaaring|RBM nakakamatay|VBTR 
G:NNC P:FW journal 292 9 		Context - ng_mga|DTCP electronic|FW *journal|FW* at|CCA ipamahagi|VBOF 
G:NNC P:FW krill 705 10 		Context - at|CCA ang|DTC *krill|FW* .|PMP 
G:NNC P:FW latitude 67 13 		Context - 60Â°|NNP T|NNP *latitude|FW* (|PMS na|CCP 
G:NNC P:FW latitude 67 20 		Context - lupa|NNC sa|CCT *latitude|FW* na|CCP ito|PRO 
G:NNC P:FW layer 809 17 		Context - ang|DTC aktibong|JJD_CCP *layer|FW* nagiging|VBTR mas|JJCC 
G:NNC P:FW life 347 17 		Context - ang|DTC Campus|NNP *life|FW* sa_pamamagitan_ng|CCT pagpapairal|NNC 
G:NNC P:FW live 403 7 		Context - lugar|NNC para_sa|RBB *live|FW* music|FW sa|CCT 
G:NNC P:FW liverworts 1134 1 		Context - Ang_mga|DTCP *liverworts|FW* ang_mga|DTCP natitirang|JJD_CCP 
G:NNC P:FW lounges 427 11 		Context - pubs|NNC ,|PMC *lounges|FW* at|CCA discos|FW 
G:NNC P:FW magazine 232 8 		Context - Rolling|NNP Stone|NNP *magazine|FW* ,|PMC at|CCA 
G:NNC P:FW mall 1158 10 		Context - na|CCP shopping|FW *mall|FW* na|CCP tinawag|VBOF 
G:NNC P:FW markets 1197 30 		Context - mga|DTCP night|FW *markets|FW* sa|CCT Taipei|NNP 
G:NNC P:FW marque 477 8 		Context - nila|PRP ang|DTC *marque|FW* ng|CCB lungsod|NNC 
G:NNC P:FW mine 637 7 		Context - Salt|NNP Company|NNP *mine|FW* .|PMP 
G:NNC P:FW miyural 1012 33 		Context - nakikita|VBTR sa|CCT *miyural|FW* ng|CCB siyudad|NNC 
G:NNC P:FW model 983 17 		Context - liquid|FW sa|CCT *model|FW* na|CCP ito|PRO 
G:NNC P:FW movie 264 16 		Context - pahayag|NNC ang_mga|DTCP *movie|FW* star|FW .|PMP 
G:NNC P:FW music 322 5 		Context - ng|CCB dance|FW *music|FW* -|PMS ang|DTC 
G:NNC P:FW music 403 8 		Context - para_sa|RBB live|FW *music|FW* sa|CCT Estados|NNP 
G:NNC P:FW network 1491 2 		Context - Nagbabahagi|VBTR ang|DTC *network|FW* na|CCP ito|PRO 
G:NNC P:FW night 1197 29 		Context - maraming|PRI_CCP mga|DTCP *night|FW* markets|FW sa|CCT 
G:NNC P:FW numbering 975 1 		Context - Ang|DTC *numbering|FW* ng_mga|DTCP klase|NNC 
G:NNC P:FW online 1110 11 		Context - ,|PMC ang|DTC *online|FW* na|CCP pamamahagi|NNC 
G:NNC P:FW opera 1099 10 		Context - na|CCP ispiradong|JJD_CCP *opera|FW* ni|DTP Pushkin|NNP 
G:NNC P:FW opera 139 22 		Context - itinatanghal|VBTR na|CCP *opera|FW* ay|LM sa|CCT 
G:NNC P:FW opera 139 4 		Context - teatro|NNC ng|CCB *opera|FW* sa|CCT Sao|NNP 
G:NNC P:FW opera 645 16 		Context - pinakapansin-pansin|JJCS_JJD sa|CCT *opera|FW* .|PMP 
G:NNC P:FW orbit 1081 16 		Context - nabubulok|VBTR na|CCP *orbit|FW* ng|CCB kometang|NNC_CCP 
G:NNC P:FW packaging 289 31 		Context - itong|PRO_CCP book|FW *packaging|FW* .|PMP 
G:NNC P:FW phenotype 488 28 		Context - sanhi|NNC ng_mga|DTCP *phenotype|FW* .|PMP 
G:NNC P:FW piket 620 39 		Context - ng|CCB submarinong|NNC_CCP *piket|FW* ng_mga|DTCP Aleman|NNP 
G:NNC P:FW pister 66 29 		Context - humahampas|VBTR_VBAF ang|DTC *pister|FW* )|PMS ang|DTC 
G:NNC P:FW polish 608 16 		Context - tack|FW ang|DTC *polish|FW* .|PMP 
G:NNC P:FW population 105 3 		Context - senso|NNC ng|CCB *population|FW* 2005|CDB Japan|NNP 
G:NNC P:FW programming 347 26 		Context - ng|CCB quality|FW *programming|FW* ,|PMC at|CCA 
G:NNC P:FW protein 27 20 		Context - ng|CCB ibang|PRI_CCP *protein|FW* (|PMS Arron|NNP 
G:NNC P:FW protein 734 19 		Context - para_sa|RBB mga|DTCP *protein|FW* na|CCP namamahala|VBTR 
G:NNC P:FW psychedelic 666 13 		Context - tumutugtog|VBTR_VBAF ng|CCB *psychedelic|FW* rock|FW ay|LM 
G:NNC P:FW quetzal 1012 28 		Context - pakpak|NNC ng|CCB *quetzal|FW* ,|PMC na|CCP 
G:NNC P:FW rebyu 1142 37 		Context - pagsusulat|NNC ng|CCB *rebyu|FW* na|CCP tumulong|VBAF 
G:NNC P:FW reformer 516 20 		Context - abogado|NNC at|CCA *reformer|FW* na|CCP nagpaprofessionalized|VBTS 
G:NNC P:FW rekords 381 6 		Context - at|CCA disk|FW *rekords|FW* para|CCT makuha|VBW 
G:NNC P:FW remakes 634 9 		Context - kanyang|PRSP_CCP mga|DTCP *remakes|FW* at|CCA duets|FW 
G:NNC P:FW rock 666 14 		Context - ng|CCB psychedelic|FW *rock|FW* ay|LM ginawan|VBOF 
G:NNC P:FW rotation 1127 21 		Context - ng|CCB bawal|JJD *rotation|FW* bago|RBW irecord|VBOF 
G:NNC P:FW sale 1182 30 		Context - nagbebenta|VBTR ng|CCB *sale|FW* o|CCT batayan|NNC 
G:NNC P:FW salespeople 547 4 		Context - in-house|FW mga|DTCP *salespeople|FW* ay|LM mabilis|RBD 
G:NNC P:FW services 358 45 		Context - passenger|NNC railway|NNC *services|FW* .|PMP 
G:NNC P:FW shareholders 142 25 		Context - internasyonal|JJD na|CCP *shareholders|FW* .|PMP 
G:NNC P:FW shopping 1158 9 		Context - maliit|JJD na|CCP *shopping|FW* mall|FW na|CCP 
G:NNC P:FW softball 1170 12 		Context - laro|NNC ng|CCB *softball|FW* ang|DTC laro|NNC 
G:NNC P:FW sonete 1010 13 		Context - na|CCP isang|PRI_CCP *sonete|FW* ,|PMC isinulat|VBTS_VBOF 
G:NNC P:FW species 589 9 		Context - nakadiskubre|JJD sa|CCT *species|FW* na|CCP ito|PRO 
G:NNC P:FW spots 1005 87 		Context - kinikilalang|VBTR_CCP Brushfield|NNP *spots|FW* ,|PMC labis|JJCS 
G:NNC P:FW star 264 17 		Context - ang_mga|DTCP movie|FW *star|FW* .|PMP 
G:NNC P:FW star 765 3 		Context - 5|CDB -|PMS *star|FW* hotel|FW ang|DTC 
G:NNC P:FW stock 142 11 		Context - palitan|NNC ng|CCB *stock|FW* at|CCA dapat|VBS 
G:NNC P:FW studio 1230 32 		Context - at|CCA bagong|JJD_CCP *studio|FW* album|NNC sa|CCT 
G:NNC P:FW subjects 1044 19 		Context - ang_mga|DTCP mandatory|FW *subjects|FW* na|CCP itinakda|VBTS_VBOF 
G:NNC P:FW subsidaris 940 1 		Context - Naging|VBTS *subsidaris|FW* ng|CCB Bangko|NNP 
G:NNC P:FW tabonuco 1033 22 		Context - )|PMS ,|PMC *tabonuco|FW* at|CCA mga|DTCP 
G:NNC P:FW tack 608 14 		Context - at|CCA horse|FW *tack|FW* ang|DTC polish|FW 
G:NNC P:FW temperature 149 5 		Context - bumagsak|VBAF ang|DTC *temperature|FW* antas|NNC ng|CCB 
G:NNC P:FW tendencies 971 16 		Context - pag-aaral|NNC ng_mga|DTCP *tendencies|FW* ng|CCB pitchers|NNC 
G:NNC P:FW tone 759 26 		Context - gramo|NNC kada|PRI *tone|FW* )|PMS .|PMP 
G:NNC P:FW tour 344 41 		Context - naabala|VBTS ang|DTC *tour|FW* dahil_sa|RBP pag-atakeng|NNC 
G:NNC P:FW ultrasound 384 12 		Context - mga|DTCP pagsusuring|NNC_CCP *ultrasound|FW* )|PMS ,|PMC 
G:NNC P:FW unikameral 71 3 		Context - Konggreso|NNP ay|LM *unikameral|FW* na|CCP may|VBH 
G:NNC P:FW union 1605 7 		Context - tumiwalag|VBTR_VBAF sa|CCT *union|FW* bilang|CCT isa|PRI 
G:NNC P:FW wax 1135 6 		Context - temperatura|NNC ng|CCB *wax|FW* ,|PMC ang|DTC 
G:NNC P:FW yate 58 9 		Context - katamtamang|JJD_CCP laking|JJD_CCP *yate|FW* o|CCT maliliit|JJD 
G:NNC P:JJD Abot 85 0 		Context - *Abot|JJD* ng|CCB Kakatiy|NNP 
G:NNC P:JJD Handog 993 0 		Context - *Handog|JJD* ng|CCB BOCHK|NNPA 
G:NNC P:JJD Pasalungat 95 0 		Context - *Pasalungat|JJD* ,|PMC ang|DTC 
G:NNC P:JJD alalahanin 1393 24 		Context - sa|CCT mga|DTCP *alalahanin|JJD* sa|CCT paparating|VBTF 
G:NNC P:JJD berde 590 24 		Context - maliwanag|RBD na|CCP *berde|JJD* ,|PMC at|CCA 
G:NNC P:JJD bernakular 147 5 		Context - ang|DTC paggamit|NNC *bernakular|JJD* na|CCP salita|NNC 
G:NNC P:JJD biblical 297 31 		Context - ng_mga|DTCP tekstong|NNC_CCP *biblical|JJD* -|PMS bilang|CCT 
G:NNC P:JJD bilog 482 3 		Context - pinapalibutan|VBTR ng|CCB *bilog|JJD* ang|DTC bulaklak|NNC 
G:NNC P:JJD buhat 34 2 		Context - Nawalaan|VBTS ng|CCB *buhat|JJD* ang|DTC L-55|NNP 
G:NNC P:JJD dagat-dagatan 1544 18 		Context - sa|CCT isang|PRI_CCP *dagat-dagatan|JJD* ,|PMC sa_pamamagitan_ng|CCT 
G:NNC P:JJD dagat-dagatan 261 34 		Context - sa|CCT mga|DTCP *dagat-dagatan|JJD* ,|PMC yungib|NNC 
G:NNC P:JJD dedikado 1063 9 		Context - propesyonal|NNC na|CCP *dedikado|JJD* sa|CCT urbanong|NNC_CCP 
G:NNC P:JJD dulot 1045 6 		Context - ito|PRO ang|DTC *dulot|JJD* ng_mga|DTCP yelo|NNC 
G:NNC P:JJD dulot 990 17 		Context - posibilidad|NNC na|CCP *dulot|JJD* ito|PRO ng|CCB 
G:NNC P:JJD estadistikal 270 5 		Context - ang_mga|DTCP naunang|VBTS_CCP *estadistikal|JJD* na|CCP modelo|NNC 
G:NNC P:JJD estado 1370 17 		Context - dose-dosenang|JJN_CCP mga|DTCP *estado|JJD* na|CCP lalong|JJCC_CCP 
G:NNC P:JJD gitna 358 19 		Context - service|NNC mula_sa|RBL *gitna|JJD* ng|CCB lungsod|NNC 
G:NNC P:JJD gitna 733 62 		Context - at|CCA ang|DTC *gitna|JJD* ng|CCB lungsod|NNC 
G:NNC P:JJD hawak 628 23 		Context - titulo|NNC na|CCP *hawak|JJD* ng|CCB Osaka|NNP 
G:NNC P:JJD huli 877 2 		Context - Pinasya|VBTS ng|CCB *huli|JJD* na|CCP dapat|VBS 
G:NNC P:JJD identikal 1378 33 		Context - galing_sa|RBL kanyang|PRSP_CCP *identikal|JJD* na|CCP lalaking|NNC_CCP 
G:NNC P:JJD kabalintunaan 1201 8 		Context - Einstein|NNP ang|DTC *kabalintunaan|JJD* na|CCP ito|PRO 
G:NNC P:JJD kakilala 1211 2 		Context - Ang_mga|DTCP panlipunang|JJD_CCP *kakilala|JJD* ni|DTP Bellow|NNP 
G:NNC P:JJD kakilala 758 5 		Context - tumulong|VBAF ang|DTC *kakilala|JJD* ni|DTP Turing|NNP 
G:NNC P:JJD kakompetensya 1347 31 		Context - diskuwento|NNC ang_mga|DTCP *kakompetensya|JJD* nitong|PRO_CCP mga|DTCP 
G:NNC P:JJD kalansay 682 24 		Context - mga|DTCP binaong|NNC_CCP *kalansay|JJD* na|CCP nagmumula|VBTR 
G:NNC P:JJD kampo-militar 144 9 		Context - gumawa|VBAF ng|CCB *kampo-militar|JJD* ang_mga|DTCP taga-Roma|NNC 
G:NNC P:JJD kapalit 865 10 		Context - Aeroscraft|NNP ang|DTC *kapalit|JJD* ng|CCB kinanselang|VBTR_CCP 
G:NNC P:JJD kasabwat 758 14 		Context - sa|CCT isang|PRI_CCP *kasabwat|JJD* na|CCP akyatin|NNC 
G:NNC P:JJD kasali 1308 13 		Context - noong|RBW_CCP 1482|CDB *kasali|JJD* na|CCP ang_mga|DTCP 
G:NNC P:JJD kasalungat 1051 53 		Context - ay|LM maaaring|RBM *kasalungat|JJD* ng|CCB gusto|VBS 
G:NNC P:JJD kasangkot 1007 15 		Context - gastos|NNC ang|DTC *kasangkot|JJD* .|PMP 
G:NNC P:JJD kasangkot 1242 37 		Context - na|CCP mga|DTCP *kasangkot|JJD* ?|PMQ 
